username, date, retweets, text, id, permalink,,,,
superbetsy,5/2/11 23:20,0,@jennylk Bossypants,6.52543E+16,https://twitter.com/superbetsy/status/65254295171379200,,,,
TheLookBooks,5/2/11 23:19,0,#9: Bossypants http://goo.gl/fb/b0vMl,6.52541E+16,https://twitter.com/TheLookBooks/status/65254071052926976,,,,
KatrinaFrances,5/2/11 23:15,0,Bossypants Lesson #183: You Can't Boss People Around If They Don't Really Care,6.52532E+16,https://twitter.com/KatrinaFrances/status/65253211258363904,,,,
peppy_bismilk,5/2/11 23:15,0,Reading #bossypants only made my girl-crush on Tina Fey grow...if that was even possible. It was a great read. I highly recommend it. #fb,6.52531E+16,https://twitter.com/peppy_bismilk/status/65253128534097920,,,,
KindleReleases,5/2/11 23:15,0,Top Kindle Book #6: Bossypants http://goo.gl/fb/zqPHt,6.52531E+16,https://twitter.com/KindleReleases/status/65253050876559360,,,,
BernicePaul,5/2/11 23:12,0,@SamJaneHui Bringing Bossypants 4 U; I'm so disappointed by voters.,6.52525E+16,https://twitter.com/BernicePaul/status/65252474361085953,,,,
rev_CPThomas,5/2/11 23:11,0,finished Bossypants by Tina Fey http://amzn.to/dRoCgd #Kindle,6.52522E+16,https://twitter.com/rev_CPThomas/status/65252216159744000,,,,
carolynedgar,5/2/11 23:05,0,"@arieswym I'm reading Bossypants & thinking about the continued lack of black women on SNL, but TF doesn't talk about this in her book.",6.52506E+16,https://twitter.com/carolynedgar/status/65250584420286464,,,,
Booklover528,5/2/11 23:03,1,Bossypants ' by Tina Fey..Get it at Amazon!! #books http://amzn.to/ep5dEA,6.525E+16,https://twitter.com/Booklover528/status/65249975881314304,,,,
arieswym,5/2/11 23:01,0,@carolynedgar Are these quotes/discussions from Tina Fey's Bossypants ?,6.52496E+16,https://twitter.com/arieswym/status/65249586444382209,,,,
chloejnegron,5/2/11 23:01,1,Getting to that point where I can no longer read #Bossypants while on public transportation for fear of #awkwardness at my cracking up.,6.52495E+16,https://twitter.com/chloejnegron/status/65249493859319808,,,,
actuallyDaniela,5/2/11 22:56,0,I might have homework but I'm just going to read #Bossypants and go to bed.,6.52483E+16,https://twitter.com/actuallyDaniela/status/65248293189455873,,,,
Libmacbis,5/2/11 22:53,1,To bed and to finish Tina Fey's Bossypants . Laugh out loud funny.,6.52477E+16,https://twitter.com/Libmacbis/status/65247691952762880,,,,
aharperhess,5/2/11 22:53,0,I'm participating in the #CMLbookchat tomorrow and you should too! Will be giving my thoughts on Tina Fey's Bossypants . :) 7-8pm EST,6.52477E+16,https://twitter.com/aharperhess/status/65247665591566336,,,,
eironside,5/2/11 22:49,0,Love me some Tina Fey. Bossypants is a great read.,6.52466E+16,https://twitter.com/eironside/status/65246563890507776,,,,
wiredinseattle,5/2/11 22:47,0,check out http://bit.ly/jTeKUz @bibliocommons 1083 Holds on 31 copies of Tina Fey's #Bossypants ! SPL should order more books.,6.52461E+16,https://twitter.com/wiredinseattle/status/65246057646407681,,,,
mattrion,5/2/11 22:46,0,finished Bossypants by Tina Fey and gave it 4 stars http://amzn.to/dRoCgd #Kindle,6.52458E+16,https://twitter.com/mattrion/status/65245765102075904,,,,
luckymakeup,5/2/11 22:44,0,"@annetdonahue don't even go there with the old thing, young lady. ps, Bossypants is ruling my life right now.",6.52454E+16,https://twitter.com/luckymakeup/status/65245374612385792,,,,
Meloni282,5/2/11 22:38,0,"Bossypants by Tina Fey: The hilarious Tina Fey tells the story of her life as a child, comedian and boss in Bos... http://bit.ly/mNvBgD""",6.52437E+16,https://twitter.com/Meloni282/status/65243718499827712,,,,
Warlach,5/2/11 22:38,0,"Anyone know where in Sydney I can purchase the audio version of Tina Fey's biography, Bossypants ?",6.52437E+16,https://twitter.com/Warlach/status/65243698249728000,,,,
kristineday,5/2/11 22:32,0,You can borrow my copy! RT @j_gutowski : #CronkBC ...should've read the book... might have to pick up Bossypants as summer reading,6.52424E+16,https://twitter.com/kristineday/status/65242371121623041,,,,
jeverett15,5/2/11 22:32,0,"http://outofworkdomer.blogspot.com/ Also check out reviews of Bossypants , Never Let Me Go, and Inherent Vice.",6.52422E+16,https://twitter.com/jeverett15/status/65242242234847232,,,,
strangelittleme,5/2/11 22:28,0,5 of 5 stars to Bossypants by Tina Fey http://www.goodreads.com/review/show/160260204,6.52414E+16,https://twitter.com/strangelittleme/status/65241398160531456,,,,
JackSassRadio,5/2/11 22:25,0,Bossypants by Tina Fey http://bit.ly/jrEXze,6.52406E+16,https://twitter.com/JackSassRadio/status/65240635887730689,,,,
MARIAET83,5/2/11 22:25,0,Almost done with Bossypants . I don't want the magic to end.,6.52406E+16,https://twitter.com/MARIAET83/status/65240592917082112,,,,
Tameka_Green,5/2/11 22:25,0,@Mahoney I ordered it via #Amazon and received my copy today as well! Let me know what you think about it when you're done. #bossypants,6.52405E+16,https://twitter.com/Tameka_Green/status/65240492912279552,,,,
belowthefork,5/2/11 22:25,0,Just finished Bossypants and have to say I'm now a little bit (more) obsessed w/ Tina Fey!,6.52404E+16,https://twitter.com/belowthefork/status/65240422498320384,,,,
karenhor,5/2/11 22:19,0,"Crotch biscuit(that's what I call the wobbly triangles on one's inner thighs."" Excerpt from Tina Fey's Bossypants on female ""deficiencies.""""",6.52391E+16,https://twitter.com/karenhor/status/65239114131316736,,,,
Mahoney,5/2/11 22:19,0,Recvd my twitter contest prize today! Thanks @BakerandTaylor for Bossypants http://plixi.com/p/98218060,6.52391E+16,https://twitter.com/Mahoney/status/65239088441200641,,,,
someluckydog,5/2/11 22:15,0,Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ Ends 5/7/11 http://sweeps4bloggers.com/?p=18387,6.52381E+16,https://twitter.com/someluckydog/status/65238096551223297,,,,
riskeypb,5/2/11 22:14,0,#5: Bossypants top-sellers_books_books_0316056863,6.52377E+16,https://twitter.com/riskeypb/status/65237721421053952,,,,
ImTraceyLloyd,5/2/11 22:12,0,"@carolynedgar Oh, just got to the part in Bossypants where Fey talks about men in drag. I don't get that SNL environment",6.52372E+16,https://twitter.com/ImTraceyLloyd/status/65237182666915840,,,,
skippycooper,5/2/11 22:02,0,"New glob: http://tinyurl.com/3bmmomz a review of Tina Fey's Bossypants . Yeah, I meant to type glob.",6.52347E+16,https://twitter.com/skippycooper/status/65234721705168896,,,,
j_gutowski,5/2/11 22:01,0,All the #CronkBC tweets make me think I should've read the book... might have to pick up Bossypants as summer reading,6.52346E+16,https://twitter.com/j_gutowski/status/65234557816946688,,,,
4posh,5/2/11 21:59,0,Bossypants http://goo.gl/fb/2sNNV,6.5234E+16,https://twitter.com/4posh/status/65233998804303872,,,,
sunnilala,5/2/11 21:54,0,It's finally arrive #bossypants I can't wait to read and laugh! http:// yfrog.com/h0aaxlzj,6.52328E+16,https://twitter.com/sunnilala/status/65232796586749954,,,,
willbakeriii,5/2/11 21:47,0,on book binge. read tina fey's #bossypants . loved it.cracking open #chrisfarley and @SarahKSilverman bios! so pumped! #books #comedytonight,6.52309E+16,https://twitter.com/willbakeriii/status/65230897582055424,,,,
Anabelle_Anas,5/2/11 21:41,0,#5: Bossypants http://amzn.to/l3DRjw,6.52295E+16,https://twitter.com/Anabelle_Anas/status/65229516792020993,,,,
bookofwinner,5/2/11 21:29,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 34 days in the top 100 (172)Download: $12.99... http://bit.ly/cT1CTm,6.52265E+16,https://twitter.com/bookofwinner/status/65226509878693888,,,,
reviewthatbook,5/2/11 21:28,0,Book review: Bossypants http://bit.ly/ifDmpt,6.52261E+16,https://twitter.com/reviewthatbook/status/65226091157131264,,,,
CourtKneeJo,5/2/11 21:19,1,"To all women who feel they are imperfect, read Tina Fey's Bossypants . It will show you true beauty.",6.5224E+16,https://twitter.com/CourtKneeJo/status/65223996312002561,,,,
FrustratdWriter,5/2/11 21:19,0,Received copy of #bossypants from @BakerandTaylor in today's mail. I love it already. The world needs more and more and more Tina Fey!,6.52239E+16,https://twitter.com/FrustratdWriter/status/65223930553696256,,,,
WorkingClassDan,5/2/11 21:19,0,@leighsales ' Bossypants ' is even better as an audiobook.,6.52239E+16,https://twitter.com/WorkingClassDan/status/65223892733657088,,,,
sosyourfacee,5/2/11 21:15,0,Tina Fey uses 'fuckery' in #bossypants . Marry me.,6.5223E+16,https://twitter.com/sosyourfacee/status/65222992073986048,,,,
ShannonCottrell,5/2/11 21:15,0,OMG the Bossypants chapter about photoshoots is amazing. I can't stop laughing.,6.5223E+16,https://twitter.com/ShannonCottrell/status/65222988777267200,,,,
brittneyflair,5/2/11 21:13,0,Reading Bossypants instead of doing history homework is a good idea by me.,6.52225E+16,https://twitter.com/brittneyflair/status/65222491676741632,,,,
CourtKneeJo,5/2/11 21:10,0,"I'm only 14 pages into Tina Fey's Bossypants , but I am already in love.",6.52217E+16,https://twitter.com/CourtKneeJo/status/65221695883055106,,,,
worthygoods1,5/2/11 21:10,0,"Tina Fey, could you write another? #Bossypants was too fast and funny. I want more.",6.52216E+16,https://twitter.com/worthygoods1/status/65221606385000448,,,,
lauranovak,5/2/11 21:10,0,"just finished bossypants by tina fey, so incredibly funny. a great laugh out loud read!",6.52216E+16,https://twitter.com/lauranovak/status/65221551334752256,,,,
EleanorRigby,5/2/11 21:02,0,Je lis actuellement le Bossypants de Tina Fey et j'ai dÃ©jÃ  beaucoup trop ri. Je l'aime.,6.52197E+16,https://twitter.com/EleanorRigby/status/65219728779653120,,,,
JanetBoyer,5/2/11 21:01,0,"Ron is laughing hysterically. Why? He's reading Bossypants (thanks, @BakerandTaylor !), which arrived today. http://amzn.to/moAZB0",6.52194E+16,https://twitter.com/JanetBoyer/status/65219400952856576,,,,
lanisia,5/2/11 21:00,0,"In @NotTinaFey 's BOSSYPANTS , she says that turning 40 meant needing to take her pants off when she gets home. Me too, but it's my boobs.",6.52192E+16,https://twitter.com/lanisia/status/65219233797242881,,,,
ShereesePubHlth,5/2/11 20:57,0,4 of 5 stars to Bossypants by Tina Fey http://www.goodreads.com/review/show/161932314,6.52183E+16,https://twitter.com/ShereesePubHlth/status/65218286681473024,,,,
Libmacbis,5/2/11 20:57,0,@amycasey Half-way through Bossypants . Hey @sukisusan --Tina Fey bookclub meeting. Boda? Cocktails?,6.52183E+16,https://twitter.com/Libmacbis/status/65218274790608896,,,,
computerfan,5/2/11 20:55,0,Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ Ends 5/7/11. http://sweeps4bloggers.com/?p=18387,6.5218E+16,https://twitter.com/computerfan/status/65217998406950912,,,,
LynnEllison,5/2/11 20:51,0,"Been lurking in between writing this paper. Even if you read the hardcover, GET THE AUDIOBOOK! It's amazing! #cronkBC #bossypants",6.52169E+16,https://twitter.com/LynnEllison/status/65216927550799872,,,,
BernicePaul,5/2/11 20:51,0,Bossypants ... Who wants to borrow it next?,6.52169E+16,https://twitter.com/BernicePaul/status/65216885729411072,,,,
ShereesePubHlth,5/2/11 20:50,0,Marked as to-read: Bossypants by Tina Fey http://www.goodreads.com/review/show/161932314,6.52167E+16,https://twitter.com/ShereesePubHlth/status/65216733220315137,,,,
thelox714,5/2/11 20:49,0,"Just finished Tina Fey's new book  Bossypants "" and loved it!""",6.52165E+16,https://twitter.com/thelox714/status/65216460825432078,,,,
a_alinediniz,5/2/11 20:49,0,ComeÃ§o a ler hoje minha cÃ_pia fÃ_sica de Bossypants . Point made. http://twitpic.com/4sk50n,6.52164E+16,https://twitter.com/a_alinediniz/status/65216439665164288,,,,
Anabelle_Anas,5/2/11 20:45,0,#5: Bossypants http://amzn.to/l3DRjw,6.52153E+16,https://twitter.com/Anabelle_Anas/status/65215296180469760,,,,
Jeters,5/2/11 20:39,0,"@stetted Black swan to make you sad, and bossypants to make you happy again.",6.52139E+16,https://twitter.com/Jeters/status/65213863343300608,,,,
k8mason,5/2/11 20:38,0,"Reading Tina Fey's  Bossypants """," best book I've read in a long time.""",6.52136E+16,https://twitter.com/k8mason/status/65213600570155008,,,
stetted,5/2/11 20:36,0,OK... watch Black Swan or read Bossypants ?,6.52132E+16,https://twitter.com/stetted/status/65213218439704576,,,,
jcx27,5/2/11 20:36,0,"Book review: Bossypants : By Claire Black THIS book may have changed my life. I am not being hyperbolic, I really... http://bit.ly/lbnS4G",6.52131E+16,https://twitter.com/jcx27/status/65213053913931776,,,,
michellesworth,5/2/11 20:34,0,"just finished reading Tina Fey's book, BossyPants . Oh @TinaFey, you make my life.",6.52125E+16,https://twitter.com/michellesworth/status/65212517928022016,,,,
karenhor,5/2/11 20:32,0,"Reading  Bossypants "" by Tina Fey #studybreak""",6.5212E+16,https://twitter.com/karenhor/status/65212001584025600,,,,
amycasey,5/2/11 20:31,0,"@alexsteed yeah she could definitely still kick your ass. Also, see Bossypants for interesting take on the photoshop issue.",6.52117E+16,https://twitter.com/amycasey/status/65211729885396992,,,,
bookofwinner,5/2/11 20:28,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 33 days in the top 100 (172)Download: $12.99... http://bit.ly/cT1CTm,6.52112E+16,https://twitter.com/bookofwinner/status/65211189638070272,,,,
jpchan,5/2/11 20:26,0,Bossypants by Tina Fey -- as enjoyable as you'd expect. And then some. http://www. amazon.com/dp/0316056863/ ref=cm_sw_r_tw_dp_mR0Vnb0DCS1KC â€_ via @amazon,6.52105E+16,https://twitter.com/jpchan/status/65210480238673920,,,,
bookofwinner,5/2/11 20:21,0,#entertainment #hot #1: Bossypants : Bossypants Tina Fey (Author) (172)Download: $12.99 2 used & new from $9.99(... http://bit.ly/cGIedd,6.52094E+16,https://twitter.com/bookofwinner/status/65209367615643648,,,,
kittykatonset,5/2/11 20:15,0,Got Tina Fey's book Bossypants !!,6.52077E+16,https://twitter.com/kittykatonset/status/65207724081815552,,,,
abianchi227,5/2/11 20:14,0,"@colmaxxx Haha, fair. Here's the latest I've read: http://bit.ly/jo78eU Bossypants and The Help have probably been my favorites so far.",6.52077E+16,https://twitter.com/abianchi227/status/65207683116040192,,,,
DJSusieQ,5/2/11 20:14,0,Just picked up my new read Tina Fey," Bossypants "" So far so good...and of course hilarious!!!! :)""",6.52076E+16,https://twitter.com/DJSusieQ/status/65207559715430400,,,
kristineday,5/2/11 20:03,0,"I'm here too, Ms. Bossypants ! @IrmaPelt",6.52047E+16,https://twitter.com/kristineday/status/65204676248870912,,,,
nutcase101,5/2/11 19:55,0,@Caissie I'm trying to finish my current book: Bossypants by Tina Fey tonight so I can start reading your book tomorrow!,6.52028E+16,https://twitter.com/nutcase101/status/65202806591733761,,,,
MsSocSec,5/2/11 19:51,0,@Groovy_Griswald I have bossypants . U can have it!,6.52018E+16,https://twitter.com/MsSocSec/status/65201752147894272,,,,
webmaxdd,5/2/11 19:46,0,#5: Bossypants : http://amzn.to/mRaIF1,6.52004E+16,https://twitter.com/webmaxdd/status/65200400038498304,,,,
thatkimgordon,5/2/11 19:35,0,"A glass of cheap red wine, my copy of Bossypants , and my dog farting away at my feet. Bliss.",6.51977E+16,https://twitter.com/thatkimgordon/status/65197730452078592,,,,
DPaterMorrow,5/2/11 19:33,0,@LaurelSnyder Ponyo! (And I just got notice from the library that audio BOSSYPANTS has arrived. #lizzing ),6.51973E+16,https://twitter.com/DPaterMorrow/status/65197257766617089,,,,
piperific,5/2/11 19:32,0,Reading Bossypants instead of studying. Trying to make @carolinemoyer and @eeg2u proud.,6.51969E+16,https://twitter.com/piperific/status/65196911375826944,,,,
scotsman_arts,5/2/11 19:31,0,Book review: Bossypants http://bit.ly/kdLABu,6.51967E+16,https://twitter.com/scotsman_arts/status/65196693083267072,,,,
centerforwomen,5/2/11 19:20,1,"Has anyone read Tina Fey's new book,  Bossypants "" yet? If you haven't"," do you want to?""",6.51939E+16,https://twitter.com/centerforwomen/status/65193879695130625,,,
FollowPalin,5/2/11 19:18,0,Book review: Bossypants - Scotsman http://goo.gl/fb/KZfbt #palin #teaparty,6.51934E+16,https://twitter.com/FollowPalin/status/65193390169522178,,,,
Xnolanfan33,5/2/11 19:13,0,Book review: Bossypants - Scotsman http://bit.ly/ieqmVc,6.51923E+16,https://twitter.com/Xnolanfan33/status/65192264196046848,,,,
Groovy_Griswald,5/2/11 19:09,0,If anybody wants to get me a early b-day gift: How To Be A Man by Glenn O'Brien. Bossypants by Tina Fey too.,6.51912E+16,https://twitter.com/Groovy_Griswald/status/65191248587272192,,,,
mememolly,5/2/11 18:55,3,I bought ' Bossypants ' on my kindle & I keep laughing to myself & then reading quotes from it aloud like an asshole.,6.51877E+16,https://twitter.com/mememolly/status/65187734570024960,,,,
doriendavies,5/2/11 18:44,0,Bossypants was wonderful.,6.51849E+16,https://twitter.com/doriendavies/status/65184876080541696,,,,
iAmHolliiwood,5/2/11 18:24,0,îŒ§ @Whip_Kream okay Give me a Second .. #bossypants îŒª,6.51799E+16,https://twitter.com/iAmHolliiwood/status/65179888755281920,,,,
omgili,5/2/11 18:22,0,http://bit.ly/lRuNvw Bossypants [Kindle Edition] - Discussions & Reviews,6.51795E+16,https://twitter.com/omgili/status/65179505576263682,,,,
lindaaar,5/2/11 18:20,0,Favorite non-fiction book of all time: Bossypants by Tina Fey. Finished it today. Loved it so much!,6.51789E+16,https://twitter.com/lindaaar/status/65178907019706368,,,,
bookofwinner,5/2/11 18:19,0,#entertainment #hot #1: Bossypants : Bossypants Tina Fey (Author) (171)Download: $12.99 2 used & new from $9.99(... http://bit.ly/cGIedd,6.51785E+16,https://twitter.com/bookofwinner/status/65178538755624960,,,,
